Site,Quadrat,Height,Latitude,Longitude,Day,Month,Year,Slope,Aspect,Substrate,Relief,Observer,Species Code,Square,Measurement,Measurement Type,Group,Classification,Size,Distinctive trait,Common name,Vocabulary,Unique Identifier,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,MAST,19,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,MAST,24,0.1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,1,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,2,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,3,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,4,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,7,2,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,8,2,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,9,3,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,12,2,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,13,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,14,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,15,2,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,16,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,18,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,19,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,20,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,22,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,23,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CO,25,0.1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,2,0.1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,3,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,4,3,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,7,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,8,0.1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,11,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,14,0.1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,16,2,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,18,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,19,2,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,23,1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,COPE,24,0.1,Percent Cover,Brown Algae,Colpomenia peregrina,NA,potato-like sacs,Sea Potato,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,1,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,2,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,4,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,5,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,7,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,8,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,9,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,10,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,11,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,12,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,13,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,14,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,15,3,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,17,0.1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,18,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,19,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,20,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,21,3,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,22,2,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,23,3,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,24,3,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,PHLE,25,3,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,4,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,8,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,9,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,10,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,11,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,12,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,13,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,14,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,17,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,18,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,19,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,23,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,24,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CLCI,25,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,FU,1,1,Percent Cover,Brown Algae,Fucus sp.,NA,"Fucus, cannot identify to species",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,FU,20,1,Percent Cover,Brown Algae,Fucus sp.,NA,"Fucus, cannot identify to species",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,1,0.1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,2,3,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,4,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,5,0.1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,11,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,12,2,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,17,2,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,18,2,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,21,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,22,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SCLO,25,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,BOVI,2,0.1,Percent Cover,Tunicates,Botrylloides violaceus,NA,"orange, thin, fleshy",orange sheath tunicate,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CHLI,3,0.1,Percent Cover,Green Algae,"Chaetomorpha linum (filament., unbranched)",NA,green thick fishing line,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CHLI,7,1,Percent Cover,Green Algae,"Chaetomorpha linum (filament., unbranched)",NA,green thick fishing line,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CHLI,18,1,Percent Cover,Green Algae,"Chaetomorpha linum (filament., unbranched)",NA,green thick fishing line,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SEBA,4,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SEBA,5,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SEBA,16,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SEBA,17,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SEBA,18,0.1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SLJ,6,2,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SLJ,13,1,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SLJ,18,0.1,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SLJ,19,0.1,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SLJ,23,1,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,SLJ,25,1,Percent Cover,Brown Algae,Saccharina latissima,juvenile <10cm,NA,NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,GRTI,6,1,Percent Cover,Erect Red Algae,Gracilaria tikvahiae,NA,"thick small tubes, rubbery",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,GRTI,17,0.1,Percent Cover,Erect Red Algae,Gracilaria tikvahiae,NA,"thick small tubes, rubbery",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,GRTI,18,0.1,Percent Cover,Erect Red Algae,Gracilaria tikvahiae,NA,"thick small tubes, rubbery",NA,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,2,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,4,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,5,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,6,8,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,7,8,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,8,4,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,9,6,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,13,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,15,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,16,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,17,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,18,8,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,19,7,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,20,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,21,6,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,22,6,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,23,3,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,24,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,LILI,25,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Georges,5,Low,42.322004,-70.927411,27,6,2021,3,5,Cobble,Flat,Byrnes,CF,4,3,Count,Gastropods,Crepidula fornicata,NA,"whitish, brown markings, off-center apex",Slipper Snail,NA,NA,NA,NA,NA,NA
